ID,Name,Latitude,Longitude,Average_Rating,Number_User_Ratings,Address
ChIJydV1yjO0j4ARI8XOyItkrGs,Vast Edge Cloud,37.3387227,-122.0425458,4.8,4,"1669-2 Hollenbeck Ave #129, Sunnyvale"
ChIJMfNK-Om1j4ARTtBtawkbJkU,Raja Software Llc,37.345078,-122.0150997,1,1,"1512 Mallard Way, Sunnyvale"
ChIJtQC8zLzMj4ARqr3k8evOD9g,"VARITE, INC.",37.3397123,-121.9225863,1.7,17,"1871 The Alameda #120, San Jose"
ChIJTQJt-93Lj4ARoUprUfczgGU,Lightbits Labs,37.3396363,-121.9211433,5,2,"1830 The Alameda, San Jose"
ChIJ6cUaIBR144kRidxpNJhbhiM,CloudBees Inc.,37.3375395,-121.8898336,5,3,"4 N S Second St #1270, San Jose"
ChIJBfMDTL3Mj4ARkZZOS2DGjI0,Gummicube,37.3383154,-121.8900744,4.9,9,"50 E St John St, San Jose"
ChIJMcHQdqLMj4ARtmBLhrRXXZw,AppEnsure Inc,37.337786,-121.8941987,2.5,2,"111 N Market St Suite 300, San Jose"
ChIJm5QP-NbNj4ARwPs5qxnREhY,insync.ai,37.3371187,-121.8893909,5,2,"75 E Santa Clara St, San Jose"
ChIJY4Kks7_Mj4AR-PpgdbRNUE4,Cumulations Technologies,37.3401321,-121.8816632,5,1,"410 E Santa Clara St Unit #561, San Jose"
ChIJweieHN3Mj4ARWojRm5MUmZI,Smart Tech Support is an Information Technology,37.3444239,-121.865615,4.5,2,"135 S 24th St, San Jose"
ChIJF1ec_vDLj4ARvFS_wrVQqno,OmniML,37.33874,-121.8852525,5,4,San Jose
ChIJb0rG9Fy2j4ARXSqpZwv38X8,SafeBreach,37.3522301,-122.0479434,4,4,"W Fremont Ave, Sunnyvale"
ChIJGzAxdz66j4ARTPGBthm1iU0,eclincher,37.3514402,-122.0519721,4.6,16,"902 Aberdeen Dr, Sunnyvale"
ChIJP1_tT921j4ARB8PsoUgDw_8,Claysol Media Labs,37.3498772,-122.0163441,4,1,"1362 Kingfisher Way, Sunnyvale"
ChIJV0-d7cO1j4AR4x9KkDjd5eo,Smar Systems Inc,37.3443789,-122.0204554,1,1,"746 Durshire Way, Sunnyvale"
ChIJh-vnAem1j4ARwky98eSTrnU,Cardreader Inc,37.3480567,-122.0123322,5,1,"1411 Ramon Dr, Sunnyvale"
ChIJgQurpkDNj4AR0pVdiW3i2YY,Qotient,37.3501196,-121.9611661,4,1,"2010 El Camino Real #1018, Santa Clara"
ChIJV0GJ8Oywj4ARaGcypzbplkA,"CloudPhysics, Inc.",37.3501196,-121.9611661,5,2,"2010 El Camino Real #2059, Santa Clara"
ChIJVfv_7KXLj4AR_Gvk2nCurUw,Quest Software,37.3517593,-121.9342989,5,1,"469 El Camino Real #220, Santa Clara"
ChIJ7S7SvKXLj4ARSUqyH3HaqGM,Qubole,37.351645,-121.9341117,4.8,18,"469 El Camino Real, Santa Clara"
ChIJD8FPFC7Lj4ARDVHQCtb4GQw,Swirepay,37.3452672,-121.9405891,5,4,"1900 Lafayette Way suite 245, Santa Clara"
ChIJ___vTKzLj4ARYcdQNzN4yq0,Propel,37.3508703,-121.9326894,5,7,"451 El Camino Real Suite 110, Santa Clara"
ChIJQYmeGL_Lj4ARH8BWB8s-wHE,"Clara Analytics, Inc",37.3507302,-121.9327769,3.7,3,"451 El Camino Real #201, Santa Clara"
ChIJ99yTvKXLj4ARz3tqHwabY1o,LeanTaaS,37.351095,-121.9350458,4.6,19,"471 El Camino Real #230, Santa Clara"
ChIJU1qxKj-2j4ARIu1R7YcWUPI,FleetUp,37.3484444,-121.9002394,4.3,7,"675 N First St #1100, San Jose"
ChIJf_fw4y3Z3IARnf3ChZq-U9Q,Trinamix Inc.,37.337119,-121.889391,5,3,"Suite 600, 6th Floor, 75 E Santa Clara St, San Jose"
ChIJdSmThpLNj4ARe4BiCB010s0,Adam.ai Inc.,37.336115,-121.8889305,5,1,"18 S Second St, San Jose"
ChIJw_RzbAx13IAR3pI49wK3yEU,Epilog AI,37.337081,-121.889386,4.7,3,"75 E Santa Clara St #600, San Jose"
ChIJeTbBTlXNj4ARAcpVHSY3ubs,NeuroTags Inc.,37.3376589,-121.8941039,5,1,"111 N Market St Ste 300, San Jose"
ChIJN2GgHJrAj4ARi2fiP6oZ84I,RackWare,37.3371187,-121.8893909,5,1,"75 E Santa Clara St #600, San Jose"
ChIJzw5qUKLMj4ARaNjts2hMdzo,Cadent,37.3375402,-121.889834,5,4,"4 N 2nd St #1260, San Jose"
ChIJuQrcdqLMj4ARAt739SWYplI,Online Check Writer,37.3376589,-121.8941039,4.8,343,"111 N Market St, San Jose"
ChIJTUbxOCx2j4AR0GukEQjYigo,DynEd,37.3371188,-121.8893909,5,1,"75 E Santa Clara St 6th floor, San Jose"
ChIJqXV_D3y2j4AR5d2g5kNg7sw,JivoChat,37.3592766,-122.033313,4.2,5,"525 W Remington Dr, Sunnyvale"
ChIJeWbq-X22j4ARhZGfxkBeJXQ,Inlite Research Inc,37.3576621,-122.0380026,4,2,"615 Templeton Ct, Sunnyvale"
ChIJmU-0yEjKj4ARPRlr2563ptM,CASEMaker Inc,37.3532513,-121.9570082,5,1,"1680 Civic Center Dr, Santa Clara"
ChIJsxygqQbpj4ARJV99uoend-4,Goalsr Inc.,37.3638311,-121.8866748,4.9,23,"933 Berryessa Rd STE 10, San Jose"
ChIJ38zQZuGwj4ARnudR4lFKvmE,PatientGain,37.3719071,-122.111836,4.9,243,"105 Fremont Ave STE E, Los Altos"
ChIJ6aDzFMO2j4ARGdT0q5NPoNg,Veloxy,37.3716228,-122.065146,5,5,"1240 Dale Ave Suite#5, Mountain View"
ChIJI9sO4uq2j4ARZMn3dYV2MVs,Eternity Systems Inc,37.367111,-122.0581878,3,3,"1202 Heatherstone Way, Sunnyvale"
ChIJUdAVxxLlDDkR2LdeJY7jmS0,Algoworks Solutions Inc,37.3717024,-122.0349976,4.4,36,"355 W Olive Ave #204, Sunnyvale"
ChIJJ1zVzIq3j4ARDqpdw33WLok,Dyrect,37.3665166,-122.0243725,5,1,"655 S Fair Oaks Ave c 209, Sunnyvale"
ChIJY6jGzGC2j4ARDz-Xl5TdJBc,Fliptronics,37.3716591,-122.0328688,5,1,"468 S Frances St, Sunnyvale"
ChIJmePSEzTJj4ARnVrT0mvExKY,Innofied - Web & Mobile App Development Company,37.372363,-121.990281,1,1,"1288 Kifer Rd STE 201, Sunnyvale"
ChIJIUZWyv3Jj4ARaxucCh8odGY,"Opal Soft, Inc.",37.372698,-121.9902028,3.8,5,"1288 Kifer Rd STE 201, Sunnyvale"
ChIJq6pqMfzJj4AR_EX5b2c5x4s,Conteneo,37.3726067,-121.9896397,5,1,"1296 Kifer Rd, Sunnyvale"
ChIJFcJDjgS2j4ARGTLL434z8vc,Wave Systems Corporation,37.3718222,-121.9991589,3,1,"1159 Sonora Ct, Sunnyvale"
ChIJn6gl9AS2j4AR__HBl9Q12Ik,"Clari, Inc",37.3713478,-122.0003706,4.8,14,"1154 Sonora Ct, Sunnyvale"
ChIJVckiYQ7Lj4ARTGUOw10WSIE,V12Software,37.3685549,-121.9667927,4.6,341,"2378-B Walsh Ave, Santa Clara"
ChIJd7N7KTvKj4ARojWTrK_7fQk,YEZDO LLC,37.3654702,-121.9617105,5,2,"2050 Martin Ave #18, Santa Clara"
ChIJmYzneiHKj4ARxBsZZvpOhQU,Iris Logic,37.3678659,-121.9664983,5,2,"2336 Walsh Ave Suite D, Santa Clara"
ChIJg6eypiPKj4AR5yKSa-LUQZg,V2Solutions Inc.,37.3669836,-121.9663301,5,2,"2340 Walsh Ave suite d, Santa Clara"
ChIJi8F_NiTKj4AR-lrghTHbK3w,Infotech Spectrum Inc,37.3692704,-121.961031,4,4,"2060 Walsh Ave, Santa Clara"
ChIJgZmEfCHKj4ARY3l4ia3o87c,V2Force,37.3667929,-121.9660745,5,1,"2340 Walsh Ave suite d, Santa Clara"
ChIJX4u2Tb7Lj4ARZ7wesvnS-JA,Xekera Systems Inc.,37.3674805,-121.967639,5,14,"2350 Walsh Ave, Santa Clara"
ChIJMUo1ctLLj4AR9_culFToSic,Roxio Inc,37.3712148,-121.9438026,5,1,"2830 De La Cruz Blvd, Santa Clara"
ChIJeTtmeGXLj4ARvX4u0rr8sLY,UMANG SOFTWARE - Silicon Valley,37.3711132,-121.9255779,5,3,"2033 Gateway Pl, San Jose"
ChIJ1YMBburLj4ARUhG6G2JIDno,"Encore Software Services, Inc.",37.3681982,-121.9216989,5,2,"226 Airport Pkwy # 310, San Jose"
ChIJtdVrcerLj4ARd1veRMthXj0,Pro-Tek Consulting,37.370712,-121.924099,4.1,17,"2025 Gateway Pl #265, San Jose"
ChIJ8V40T6rOj4ARg1JTF-mbChE,Tensoft,37.3682168,-121.9216363,4,4,"226 Airport Pkwy #400, San Jose"
ChIJPaQaCcXJj4ARU0xRe_o8lQw,"eInfochips, An Arrow Company",37.3706385,-121.9240416,4.8,5,"2025 Gateway Pl #270, San Jose"
ChIJPWTPRgPMj4ARZueWzD11gQU,Atachi Systems,37.3711132,-121.9255779,3,2,"2033 Gateway Pl, San Jose"
ChIJfa_bsam1j4ARfvhITBRYcrA,Mokriya,37.369693,-121.923175,5,4,"2001 Gateway Pl #100w, San Jose"
ChIJ5QHUcOrLj4ARQ--QU7B2g9Y,"ShieldX Networks, Inc",37.3705064,-121.9242541,4.5,8,"2025 Gateway Pl, San Jose"
ChIJ_4iOB-rLj4AReARBzyiLhHI,Siemens PLM Software,37.3716372,-121.9259052,5,1,"2077 Gateway Pl, San Jose"
ChIJPW2wXerLj4AR2YSW-3XOHHY,Relevance Lab Inc,37.3698367,-121.9228911,5,3,"2001 Gateway Pl, San Jose"
ChIJO7gfwH61j4ARvLubRv3ZQV4,Symbio,37.3715271,-121.9252042,4.5,2,"2055 Gateway Pl STE 350, San Jose"
ChIJw4a-HD22j4AR1TRX2fwUnrk,zSpace Inc.,37.371544,-121.9219886,4.8,10,"2050 Gateway Pl Suite 100 - 302, San Jose"
ChIJJ36RhpPLj4AR2pHkLjac1Io,Jade Global,37.3662807,-121.9189104,4.8,12,"1731 Technology Dr, San Jose"
ChIJnacXaK_Oj4ARylJzgTujPxM,Sonasoft Corporation,37.3685054,-121.9154165,5,3,"1735 N First St #110, San Jose"
ChIJ384jWZPLj4ARf99D2wzhQRc,InSync Software,37.368506,-121.9183934,5,1,"181 Metro Dr #540, San Jose"
ChIJRdy25ZLLj4ARApiRha6zBb4,Nextgen Technologies Inc.,37.3685054,-121.9154165,4.6,7,"Suite 102 1735, 1735 N First St Suite 308, San Jose"
ChIJVVVVVQHMj4AR_782gEKLjPQ,Nutanix,37.367648,-121.9181103,4.7,160,"1740 Technology Dr, San Jose"
ChIJbQhDUevLj4ARVc5cEcOy0P4,Clavax Technologies LLC,37.369254,-121.919296,3,2,"1754 Technology Dr STE 210, San Jose"
ChIJUVX5j18P9YgREJeho5Iu3w4,"Appcelerator, Inc.",37.3681397,-121.9136582,5,3,"1732 N First St #150, San Jose"
ChIJq8UkVZLLj4AREfrjnk_JcCE,"Calsoft USA (San Jose, CA)",37.369732,-121.9194691,5,2,"1762 Technology Dr The David and Lucille Packard Foundation Meeting Suite, San Jose"
ChIJK2_A7ZLLj4ARfaBP8_QC0sI,Nextgen Services,37.3684997,-121.9154868,4.4,18,"1735 N First St #285, San Jose"
ChIJL1JVhZTLj4ARHK-l5OnLjVE,Aspire Systems Inc,37.3670674,-121.9196816,3,1,"1735 Technology Dr #260, San Jose"
ChIJ0e7L5ZLLj4ARRkEiddkMQDc,ZEDVentures INC,37.3696473,-121.919725,2.3,3,"1762 Technology Dr STE 108, San Jose"
ChIJVdCykZTLj4ARF4AUqTjKAHc,Microland Limited,37.3670674,-121.9196816,5,1,"#D011, 1735 Technology Drive, #830, San Jose"
ChIJZZHM3PLJj4AREOZeGTL-BYM,CliQr Technologies,37.3681611,-121.9138297,5,1,"1732 N First St, San Jose"
ChIJr894fDfIj4AR7E5a57RDgSI,"Minerva Networks, Inc.",37.3673875,-121.9159766,4.4,8,"100 Century Center Ct, San Jose"
ChIJK6a3fZLLj4ARYSDo6j8r9vw,Viptela Inc.,37.3677002,-121.9133424,4.8,18,"1730 N First St #500, San Jose"
ChIJMQABAsXJj4ARRxhr_pNJ0V8,Infoglen LLC,37.3673875,-121.9159766,5,7,"100 Century Center Ct #301, San Jose"
ChIJ9XsLIOTLj4AR0PzOzA6RHkY,"Peaxy, Inc.",37.3672423,-121.9197106,4.7,3,"1735 Technology Dr #740, San Jose"
ChIJ6Z_I8urLj4ARGdtlatJ6LAU,Intelligent Automation | Intelligent Data Processing | Infrrd Inc,37.3697145,-121.9227332,4.8,4,"2001 Gateway Pl #301e, San Jose"
ChIJSxsojerLj4ARLqqfLzX2u_I,Icertis,37.3696931,-121.9231748,5,3,"2001 Gateway Pl #420w, San Jose"
ChIJT4xB6OrLj4AR1_MkENW5dAw,Pixelworks Inc,37.3682806,-121.9217553,5,1,"226 Airport Pkwy # 595, San Jose"
ChIJfU-dQyjPj4AR_AhfbKiTxzU,Robin Systems,37.3697854,-121.9228658,5,5,"2001 Gateway Pl Suite 340E, San Jose"
ChIJgRo-2_rLj4ARlCalSwC9kDo,Happiest Minds Technologies Limited,37.3691245,-121.9175551,5,6,"Happiest Minds Technologies Limited, 101 Metro Dr #360, San Jose"
ChIJtZlWv-PJj4AR_yUzkeeLDF8,Elisity,37.3674068,-121.9159502,5,1,"100 Century Center Ct, San Jose"
ChIJd2hwf122j4ARL_E9k5OpXSA,Untangle Inc,37.3698065,-121.9164197,5,1,"25 Metro Dr, San Jose"
ChIJ9d3Mhs_Jj4ARzZgwdzAqqyk,Virsec Systems Inc.,37.3682333,-121.9216815,5,3,"226 Airport Pkwy STE 350, San Jose"
ChIJZ1bP_xnJj4AREsonemOgmFU,Prosimo,37.3671602,-121.9197462,5,2,"1735 Technology Dr #100, San Jose"
ChIJlS4-eR63j4ARAM72N2w_nY0,Retail Solutions Inc,37.3684908,-121.9151565,5,1,"100 Century Center Ct ST 800, San Jose"
ChIJx0rMKD-2j4ARyQn3U4ccpKg,"Viewics, Inc.",37.3699636,-121.9194436,5,1,"1762 Technology Dr Ste 223, San Jose"
ChIJPW2wXerLj4ARSJs0h2IDg7c,Zumigo,37.3697831,-121.9228942,3,2,"2001 Gateway Pl #435e, San Jose"
ChIJ-2lqDOvLj4ARCfYi23jVDTc,CS Odessa LLC - ConceptDraw,37.3703787,-121.9206087,3,2,"1798 Technology Dr, San Jose"
ChIJpwege4jLj4ARG3YCZ99XGmg,Terralogic Solutions Inc.,37.3642766,-121.9041939,3,2,"240 E Gish Rd, San Jose"
ChIJzVqmYqHMj4AR7FXhWViCn9Y,ZENOPTICS,37.369732,-121.9194691,5,1,"1762 Technology Dr STE 108, San Jose"
ChIJ1TU7wIjLj4ARfDzf8Zqy8rE,EZcare,37.3693363,-121.9188173,3,1,"1754 Technology Dr STE 242, San Jose"
ChIJW2fE3pLLj4ARLFiieEaRofc,FIME America,37.3689685,-121.9159183,5,1,"1737 N First St #410, San Jose"
ChIJT8KTjmPMj4ARCr8dFkfiF30,Zuna Inc.,37.3639079,-121.8865712,5,1,"933 Berryessa Rd STE 10, San Jose"
ChIJlTH1eFiVwoARlJRYI5Nt6ZA,AstraQube Mobile Apps Development Services Company,37.3687307,-121.842119,5,2,"259 N Capitol Ave unit 289 bldg 18, San Jose"
ChIJkwEjzj-wj4ARTdEFMD_3bnI,Home Energy Analytics (HEA),37.3747463,-122.1549502,5,1,"13061 Byrd Ln, Los Altos"
ChIJ7UEDum-ej4ARfa9b4rEXR8M,Menlo Technologies,37.3773779,-122.1146564,4.3,3,"300 3rd St Suite 1, Los Altos"
ChIJZaBu9fO6j4ARZLIRgI9nFvk,Contrast Security,37.3779814,-122.1154773,4.6,5,"240 3rd St Suite 200, Los Altos"
ChIJT2KoKMyxj4ARHZy2vQkIGAs,LARC Labs,37.3788325,-122.117771,5,1,"359 State St, Los Altos"
ChIJoa3Hku-wj4ARcYsrznyGrWk,"Avaamo Inc.,",37.3790642,-122.1150543,5,7,"171 Main St #140, Los Altos"
ChIJUdtmauWwj4AR4Xa2zBTQ1_w,Accompany,37.3756601,-122.1163734,4.3,3,"382 1st St, Los Altos"
ChIJd8z5fl22j4ARvF4OzOXkfKo,Bidgely,37.379419,-122.11741,5,8,"153 2nd St, Los Altos"
ChIJu6pRg5u3j4ARQs0X-qRWYL4,"Tring, Inc.",37.3785713,-122.0867767,5,1,Mountain View
ChIJjVfjFHS3j4ARoQHOsNq5YIk,Creatiosoft Solutions,37.3742827,-122.0588621,4.8,6,"903 E El Camino Real Suite # 6, Mountain View"
ChIJ7UPwb6-7j4ARS6qLrbeaLMA,HackerRank,37.3773779,-122.064388,4,23,"700 E El Camino Real #300, Mountain View"
ChIJT461hiO3j4ARLK2BVWqin2s,"Bloomreach, Inc.",37.3775528,-122.0643199,4.5,15,"700 E El Camino Real #130, Mountain View"
ChIJY5weLty2j4AR4nJZAYhtBxk,Redis,37.3774964,-122.0642989,4.7,6,"700 E El Camino Real #250, Mountain View"
ChIJ2fECtJu3j4ARDWB80V0-L4c,LaminApp,37.3771481,-122.0364234,5,1,"Florence St, Sunnyvale"
ChIJ2UU5TVm2j4ARqnnCk9WfyEg,Red Hat,37.3777776,-122.0332859,4.5,13,"150 Mathilda Pl Suite 500, Sunnyvale"
ChIJdRtH9ly2j4AREDH7vfZ4HYo,Hashtag Systems Inc | FullStack Development,37.3773224,-122.0296618,5,10,"100 S Murphy Ave STE 200, Sunnyvale"
ChIJAQBAJBa6j4AR3vb_T5jsKPg,Altair Engineering Inc,37.3783619,-122.0328287,3.7,3,"100 Mathilda Pl #6, Sunnyvale"
ChIJvwWKHBa6j4ARML3kIgFmMBc,"Cequence Security, Inc",37.3772657,-122.0298335,5,10,"100 S Murphy Ave #300, Sunnyvale"
ChIJb0rG9Fy2j4AR-3vBySdzhX0,Armorblox,37.3773457,-122.0296889,4.3,6,"100 S Murphy Ave STE 200, Sunnyvale"
ChIJk6v8CKd3j4AR0muE3avUIOE,"Merit International, Inc.",37.3777017,-122.029706,4.4,7,"100 S Murphy Ave STE 200, Sunnyvale"
ChIJVxTfrmG2j4ARhqa5njgOXL0,Petuum Sunnyvale Office,37.3776712,-122.0333232,5,1,"150 Mathilda Pl Suite 650, Sunnyvale"
ChIJdRtH9ly2j4ARlxDdsQuxSF8,Deskworks,37.3773224,-122.0296618,4.3,6,"100 S Murphy Ave, Sunnyvale"
ChIJ2xt9TFm2j4ARCwS5mxI7YXo,Crowdstrike,37.3777274,-122.0333036,4,4,"150 Mathilda Pl, Sunnyvale"
ChIJKeX8jwS2j4AR6xKU93NpFHI,MobilityeCommerce,37.371873,-121.999241,3,2,"1159 Sonora Ct #304, Sunnyvale"
ChIJbdQi0h22j4ARSGnjhvpgrGA,Fortune Technologies,37.3787434,-121.9953592,2,1,"1214 Apollo Way #404, Sunnyvale"
ChIJtV2n9pLJj4ARvXT0VtxRZ6o,TokyoTechie,37.3787028,-121.987284,5,2,"350 Oakmead Pkwy Suite 200, Sunnyvale"
ChIJwRShlx22j4ARmoVAK-mWOhw,Atria Logic Inc,37.3782571,-121.9943975,5,1,"341 Cobalt Way, Sunnyvale"
ChIJqYCqbc3Jj4ART6lpBvQJL-g,Caspio,37.3734415,-121.9902424,4.8,4,"1286 Kifer Rd STE 107, Sunnyvale"
ChIJ4bMO3RDJj4ARSblbYVGStLI,ICURO,37.3781922,-121.9858823,5,4,"3350 Scott Blvd bldg 46, Santa Clara"
ChIJ2baw4uHJj4ARYNMr4ogzjkg,Sensity Systems,37.3809412,-121.9927894,4.6,8,"1237 E Arques Ave, Sunnyvale"
ChIJFwckUuTJj4AR0eph_TTjOGI,"Quantum Intelligence, Inc.",37.3813955,-121.9846974,5,1,"3375 Scott Blvd, Santa Clara"
ChIJsR-t14rJj4AREhZtbIudV5I,SEQUOIA APPLIED TECHNOLOGIES INC,37.3743059,-121.9759162,5,1,"2727 Walsh Ave #206, Santa Clara"
ChIJ-Xox8zi7j4ARcSv3EGYqhp0,Big Switch Networks,37.3784731,-121.97384,4.9,11,"3111 Coronado Dr Building A, Santa Clara"
ChIJZUxaHuDJj4ARMP65iwZAVDc,Akamai Technologies,37.3814006,-121.982516,4.6,31,"3355 Scott Blvd #110, Santa Clara"
ChIJXyA-8Dq0j4ARg_y8SHlGDJY,DSP Concepts,37.374531,-121.985567,4.8,6,"3235 Kifer Rd #100, Santa Clara"
ChIJF9r3vPvJj4ARULhsOYcHnxc,Now Solutions,37.3745408,-121.9855669,5,2,"3235 Kifer Rd # 355, Santa Clara"
ChIJyRHiyPbJj4ARm5ZdD1DPkdg,"Coppercone, Inc",37.3750051,-121.9774112,3,1,"2855 Kifer Rd #235, Santa Clara"
ChIJMwq4EbbLj4ARnNd-tXhjGjc,Vardot,37.3778603,-121.9680624,5,5,"3080 Olcott St A 115, Santa Clara"
ChIJb81qQprJj4AR5xj4TyQ_hZ8,GigaMe,37.3779999,-121.9681457,4.9,7,"3080 Olcott St, Santa Clara"
ChIJYya0YovJj4ARf3QPbVm64cE,Zaspar Technologies,37.3778937,-121.9681298,3.2,5,"3080 Olcott St d127, Santa Clara"
ChIJYya0YovJj4ARTvhB0ukKcvw,OneBill Software,37.3778603,-121.9680624,5,1,"3080 Olcott St d230, Santa Clara"
ChIJJ_bhZprJj4ARS8Fhii7kqjg,Hyades Technology,37.3778603,-121.9680624,2.3,3,"3080 Olcott St, Santa Clara"
ChIJP1PbYovJj4ARXQu9cRvtLf4,Tatvic,37.378181,-121.967994,5,3,"3080 Olcott St d227, Santa Clara"
ChIJDxa3znGej4ARTvrfCk03XDs,Entreda,37.3796408,-121.9678847,2.3,4,"3211 Scott Blvd #204, Santa Clara"
ChIJA9s-m4zJj4AR7i5G4M4DC30,PathSolutions,37.3785642,-121.9677886,5,1,"3080 Olcott St a210, Santa Clara"
ChIJwc7Wc4zJj4AR5gg3s-5g_o4,Innova Solutions,37.3796408,-121.9678847,3,2,"3211 Scott Blvd Suite 202, Santa Clara"
ChIJx2a8QY_Jj4ARNTTvBi2b8QI,Persistent Systems Inc,37.3818168,-121.9597702,4.5,22,"2055 Laurelwood Rd, Santa Clara"
ChIJq6rqRfPJj4ARa558CSiWWd8,Innowi,37.3789824,-121.9708843,4.7,13,"3240 Scott Blvd, Santa Clara"
ChIJQfkYzIjJj4ARwAAoTbXT0QI,Momentum Microsystems Inc.,37.3804547,-121.9604268,5,1,"2030 Duane Ave #110, Santa Clara"
ChIJOVIHnyG3j4ARxlYBWA88_CQ,InfoExpress,37.3750508,-121.9773926,4.7,6,"2975 Bowers Ave, Santa Clara"
ChIJvadZgQHJj4ARStvScYSuuVQ,Software Development Company in California USA | 47Billion | Data Analytics | UXUI | ML | Product Development,37.3794692,-121.9573539,5,4,"1600 Duane Ave, Santa Clara"
ChIJ2QozpSmoD4gRaq5X69KhUj4,Enormous Enterprise LLC,37.3794692,-121.9573539,5,1,"1600 Duane Ave, Santa Clara"
ChIJrx-t14rJj4ARjzDrIlywUxc,Uila Inc.,37.3758338,-121.9589536,5,2,"2975 Scott Blvd STE #110, Santa Clara"
ChIJ2_Tqro7Jj4ARoBSQbI59Ni8,ServiceNow,37.3759167,-121.9626911,4.8,161,"2225 Lawson Ln, Santa Clara"
ChIJo6r_dtbLj4ARlXE02HT2HN0,i2DataSystems Inc.,37.3798373,-121.941434,5,1,"3140 De La Cruz Blvd # 200, Santa Clara"
ChIJ7yHjbtbLj4ARF9gF12MIMbg,Acnovate Corporation,37.3801254,-121.9407898,5,1,"3160 De La Cruz Blvd # 206, Santa Clara"
ChIJ0a_SopTLj4ARYYAYe7Smf_4,Data Physics Corporation - Santa Clara,37.37988,-121.9402256,3.3,3,"3100 De La Cruz Blvd #101, Santa Clara"
ChIJTxzX-MTJj4ARFaZWMs4ev7k,Cloudalyze Solutions,37.3802461,-121.9416671,5,1,"3150 De La Cruz Blvd # 200, Santa Clara"
ChIJA3iMxizKj4ARqUgrrdi_N1g,Hitachi Data Systems..,37.3733374,-121.9482201,5,1,"2845 Lafayette St, Santa Clara"
ChIJ1YMBburLj4ARPwPaq6mbrB4,Future Facilities,37.3715896,-121.9254132,4.5,2,"2055 Gateway Pl #110, San Jose"
ChIJAQBQGcLLj4ARb3VdK509PsQ,PerfectVIPs,37.3724845,-121.9257186,5,1,"2099 Gateway Pl STE 240, San Jose"
ChIJW7n915LLj4ARCCJ5hCuTcmw,River Meadow Software,37.374603,-121.920176,4,1,"2107 N First St #660, San Jose"
ChIJ72_mCDO3j4ARmw9BhZLfz_c,Kaazing Corporation,37.3746492,-121.9202458,5,1,"2107 N First St, San Jose"
ChIJCTOioVvLj4AR6M6rL1v35ig,Hypersonix,37.3772716,-121.9203329,5,1,"2150 N First St 4th Floor, San Jose"
ChIJ4T6jpOvJj4ARcaEdgocKXjA,Guavus Inc,37.3793966,-121.9160041,4,2,"2125 Zanker Rd, San Jose"
ChIJm8WqqaXLj4ARBOkrHCFrOuU,NetServ,37.3746208,-121.9201551,5,1,"2107 N First St, San Jose"
ChIJt_JUBMfIj4ARlr4xJ7V4w4w,DTEN,37.37552,-121.916339,3.8,12,"97 E Brokaw Rd #180, San Jose"
ChIJKc4UwMC6r2oRfruxal_Va8E,QBOID,37.379222,-121.9204662,5,2,"118 Charcot Ave, San Jose"
ChIJNx-qj1e2j4AR5e3EPtWd_nM,Objectivity Inc,37.377184,-121.912045,4,3,"1980 Zanker Rd #30, San Jose"
ChIJOxk5ILHNj4ARDtuL7Em0MFM,Secomind.ai,37.3818103,-121.894593,5,4,"1630 Old Oakland Rd Suite A206, San Jose"
ChIJw3kjl0XLj4ARvANtTBYSq5M,Graphiant,37.376059,-121.9108055,5,1,"1940 Zanker Rd Suite 50, San Jose"
ChIJcWrL3nLMj4ARHU8unSU_610,Advanced Witness Series Inc.,37.3759877,-121.8930924,1,2,"910 Bern Ct, San Jose"
ChIJCWysOQzMj4ARZ8XAfxcUQzs,Twin Micro Inc,37.3799565,-121.8942198,4.5,2,"1580 Old Oakland Rd # C113, San Jose"
ChIJd_CtSamxj4ARvQNBvr356KM,IT Company,37.3899093,-122.0947659,4.3,6,"1049 El Monte Avenue Ste C #755, Mountain View"
ChIJGxoshMSxj4ARPGj0uOH1e4E,Shopdev,37.3899093,-122.0947659,3.9,11,"1049 El Monte Ave, Mountain View"
ChIJHfnqqtKwj4ARxJiY1I2UT0Y,Emerline,37.386449,-122.0840732,5,2,"800 W El Camino Real STE 180, Mountain View"
ChIJsZs1BZ6xj4ARc7aKJfEmdZ8,"Growithis, Inc.",37.3899093,-122.0947659,5,3,"1049 El Monte Ave Ste C #566, Mountain View"
ChIJ-9UOVs2wj4ARQ0rJDQULr2o,"Omnify, Inc",37.386529,-122.084123,4.4,14,"800 W El Camino Real #180, Mountain View"
ChIJHfnqqtKwj4ARwcxaN_FXBDo,Newprosoft,37.3865477,-122.084291,1,1,"800 W El Camino Real, Mountain View"
ChIJbStGVc2wj4ARni_i6GK2RL8,IWANDO LLC,37.386648,-122.08379,4.3,3,"800 W El Camino Real #180, Mountain View"
ChIJ46t5-SO3j4AR_eJpa_-ge5w,LogicHub,37.3865885,-122.0842292,3.7,3,"800 W El Camino Real #180, Mountain View"
ChIJM2KbMre3j4AR9vg0ONYUV3Y,Syllable Ai Corporation,37.3861758,-122.0842057,5,5,"800 W El Camino Real Suite 275, Mountain View"
ChIJYVhEEDexj4ARJpq3s2bqcVQ,Jobma,37.3865645,-122.0841761,5,15,"800 W El Camino Real #180, Mountain View"
